Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_name
17699.0,112,2,442.0,0,Новые
17702.0,1,4,1192.07,2,Обычные
17703.0,54,1,296.1,0,Новые
17705.0,91,2,260.38,0,Новые
17707.0,12,7,452.65,2,Обычные
17708.0,38,2,620.85,0,Новые
17709.0,106,4,533.56,0,Новые
17710.0,59,1,293.5,0,Новые
17713.0,18,4,1198.09,2,Обычные
17714.0,21,8,1223.58,2,Обычные
17715.0,228,1,163.2,3,Группа риска
17717.0,57,1,376.92,0,Новые
17718.0,262,2,247.63,3,Группа риска
17720.0,3,9,1519.12,1,Лояльные
17721.0,295,1,307.21000000000004,3,Группа риска
17722.0,2,2,2006.32,2,Обычные
17723.0,11,1,102.0,0,Новые
17726.0,31,8,1089.56,2,Обычные
17728.0,40,3,1345.45,2,Обычные
17729.0,232,1,438.65,3,Группа риска
17730.0,18,8,2468.52,1,Лояльные
17731.0,257,2,468.88,3,Группа риска
17732.0,8,10,2144.17,1,Лояльные
17734.0,161,3,741.69,3,Группа риска
17738.0,31,10,2282.01,1,Лояльные
17740.0,25,6,426.9,2,Обычные
17741.0,42,2,101.1,0,Новые
17742.0,64,9,1743.37,1,Лояльные
17743.0,78,2,208.85,0,Новые
17744.0,16,1,326.74,0,Новые
17745.0,113,2,600.34,0,Новые
17746.0,107,5,774.63,2,Обычные
17748.0,163,1,358.15,3,Группа риска
17749.0,182,1,351.66,3,Группа риска
17751.0,57,1,157.86,0,Новые
17753.0,100,5,388.06,0,Новые
17754.0,10,10,2769.47,1,Лояльные
17756.0,11,3,733.7,0,Новые
17758.0,63,4,1555.83,2,Обычные
17759.0,29,2,441.92,0,Новые
17760.0,9,6,624.09,2,Обычные
17762.0,92,1,129.75,0,Новые
17763.0,281,4,36.15,3,Группа риска
17764.0,38,3,804.82,0,Новые
17765.0,84,1,158.92,0,Новые
17766.0,17,2,299.61,0,Новые
17767.0,46,1,141.85,0,Новые
17768.0,23,5,1231.38,2,Обычные
17769.0,19,9,3034.03,1,Лояльные
17771.0,72,2,141.6,0,Новые
17772.0,28,1,202.0,0,Новые
17773.0,150,2,585.27,0,Новые
17774.0,33,8,1730.24,1,Лояльные
17776.0,22,3,331.81,0,Новые
17778.0,297,1,197.7,3,Группа риска
17780.0,303,3,352.91,3,Группа риска
17782.0,18,2,679.02,0,Новые
17783.0,148,1,96.44,0,Новые
17784.0,186,1,112.86,3,Группа риска
17785.0,81,2,271.44,0,Новые
17787.0,7,1,736.28,0,Новые
17789.0,297,1,171.25,3,Группа риска
17790.0,14,6,818.06,2,Обычные
17792.0,103,2,370.05,0,Новые
17794.0,322,2,147.3,3,Группа риска
17796.0,5,4,664.09,0,Новые
17797.0,31,5,1205.44,2,Обычные
17798.0,217,1,183.09,3,Группа риска
17799.0,25,12,3190.66,1,Лояльные
17801.0,87,4,795.78,2,Обычные
17802.0,8,13,3664.0,1,Лояльные
17803.0,28,1,184.66,0,Новые
17804.0,12,4,380.13,0,Новые
17805.0,246,1,414.72,3,Группа риска
17807.0,31,3,437.87,0,Новые
17808.0,184,4,262.64,3,Группа риска
17810.0,304,3,344.86,3,Группа риска
17811.0,10,9,1770.82,1,Лояльные
17812.0,4,4,433.73,0,Новые
17814.0,11,2,1617.32,2,Обычные
17815.0,29,1,591.96,0,Новые
17816.0,1,3,75.76,0,Новые
17817.0,14,4,413.47,0,Новые
17818.0,373,1,130.18,3,Группа риска
17819.0,7,6,2907.65,1,Лояльные
17820.0,10,1,183.56,0,Новые
17821.0,42,1,334.62,0,Новые
17822.0,56,5,2188.5,2,Обычные
17823.0,57,2,494.25,0,Новые
17825.0,234,4,731.96,3,Группа риска
17826.0,10,1,134.59,0,Новые
17827.0,220,2,385.84,3,Группа риска
17833.0,359,1,342.36,3,Группа риска
17834.0,50,2,730.47,0,Новые
17840.0,79,1,185.72,0,Новые
17842.0,238,1,430.69,3,Группа риска
17843.0,47,1,120.75,0,Новые
17845.0,191,4,598.19,3,Группа риска
17847.0,151,2,129.69,0,Новые
17849.0,116,4,457.96,0,Новые
17851.0,58,6,1563.34,2,Обычные
17852.0,24,3,548.87,0,Новые
17853.0,43,3,1608.19,2,Обычные
17854.0,98,4,760.19,2,Обычные
17855.0,8,1,208.97,0,Новые
17857.0,1,2,1803.2,2,Обычные
17860.0,4,4,762.74,2,Обычные
17861.0,21,13,3005.39,1,Лояльные
17862.0,21,3,948.19,0,Новые
17863.0,5,7,2585.2,1,Лояльные
17864.0,21,2,326.82,0,Новые
17866.0,120,2,805.3000000000001,0,Новые
17867.0,46,12,273.03,2,Обычные
17868.0,22,1,234.65,0,Новые
17869.0,4,3,607.98,0,Новые
17870.0,2,2,1213.8,0,Новые
17871.0,33,4,963.09,2,Обычные
17872.0,17,1,235.87,0,Новые
17875.0,324,1,167.1,3,Группа риска
17876.0,35,3,3424.02,1,Лояльные
17878.0,31,2,1032.88,0,Новые
17880.0,275,2,366.0,3,Группа риска
17882.0,15,2,313.46,0,Новые
17883.0,175,4,308.18,3,Группа риска
17886.0,73,4,698.82,0,Новые
17889.0,10,5,571.0,2,Обычные
17894.0,2,13,1277.85,1,Лояльные
17897.0,3,9,1992.9,1,Лояльные
17898.0,88,2,147.12,0,Новые
17901.0,157,2,149.7,3,Группа риска
17902.0,182,1,216.4,3,Группа риска
17903.0,30,1,381.09,0,Новые
17905.0,9,11,1573.98,1,Лояльные
17907.0,276,1,291.76,3,Группа риска
17908.0,9,7,1114.61,2,Обычные
17909.0,373,1,132.55,3,Группа риска
17910.0,362,1,261.7,3,Группа риска
17912.0,11,1,64.49,0,Новые
17913.0,36,12,3068.04,1,Лояльные
17915.0,187,1,242.13,3,Группа риска
17916.0,264,2,43.87,3,Группа риска
17918.0,136,3,396.39,0,Новые
17919.0,74,1,536.28,0,Новые
17921.0,14,8,1556.83,1,Лояльные
17922.0,179,1,170.4,3,Группа риска
17923.0,163,2,289.5,3,Группа риска
17924.0,8,3,550.95,0,Новые
17925.0,8,1,244.08,0,Новые
17926.0,80,3,638.2,0,Новые
17927.0,357,1,294.0,3,Группа риска
17928.0,207,1,128.7,3,Группа риска
17929.0,23,8,2239.1,1,Лояльные
17930.0,15,10,2502.44,1,Лояльные
17933.0,268,1,114.69,3,Группа риска
17934.0,42,1,344.90000000000003,0,Новые
17935.0,36,6,509.75,2,Обычные
17938.0,56,1,144.29,0,Новые
17941.0,226,3,1128.72,3,Группа риска
17944.0,59,1,75.41,0,Новые
17945.0,332,3,360.35,3,Группа риска
17950.0,1,7,940.53,2,Обычные
17951.0,9,2,627.5400000000001,0,Новые
17952.0,14,4,819.61,2,Обычные
17953.0,176,1,160.82,3,Группа риска
17955.0,291,2,392.6,3,Группа риска
17958.0,364,1,465.42,3,Группа риска
17959.0,228,1,140.75,3,Группа риска
17960.0,158,2,61.3,3,Группа риска
17962.0,185,4,570.19,3,Группа риска
17963.0,107,4,651.51,0,Новые
17964.0,8,1,261.76,0,Новые
17966.0,227,5,875.99,3,Группа риска
17967.0,7,2,234.22,0,Новые
17968.0,9,4,610.6899999999999,0,Новые
17971.0,184,1,161.94,3,Группа риска
17974.0,17,3,1117.27,2,Обычные
17975.0,2,13,2534.07,1,Лояльные
17976.0,8,1,353.19,0,Новые
17977.0,22,2,1219.59,0,Новые
17978.0,1,4,1160.84,2,Обычные
17980.0,29,1,221.97,0,Новые
17981.0,46,1,239.12,0,Новые
17982.0,316,1,138.18,3,Группа риска
17983.0,31,1,171.71,0,Новые
17984.0,28,4,1038.59,2,Обычные
17987.0,12,5,729.55,2,Обычные
17988.0,123,7,288.42,2,Обычные
17989.0,15,1,228.83,0,Новые
17990.0,16,4,891.73,2,Обычные
17991.0,227,1,227.2,3,Группа риска
17992.0,25,1,254.13,0,Новые
17993.0,253,1,235.19,3,Группа риска
17994.0,24,8,1633.18,1,Лояльные
17995.0,18,2,419.38,0,Новые
17996.0,15,3,482.33,0,Новые
17998.0,16,4,601.74,0,Новые
17999.0,2,2,348.84,0,Новые
18000.0,200,1,124.25,3,Группа риска
18001.0,85,4,536.61,0,Новые
18002.0,11,4,249.92,0,Новые
18003.0,12,1,358.61,0,Новые
18006.0,17,3,553.1800000000001,0,Новые
18007.0,28,1,220.32,0,Новые
18009.0,73,12,1824.84,1,Лояльные
18011.0,9,2,424.24,0,Новые
18012.0,359,1,115.3,3,Группа риска
18016.0,46,2,476.9,0,Новые
18017.0,67,1,165.0,0,Новые
18018.0,35,3,34.55,0,Новые
18020.0,179,2,129.28,3,Группа риска
18021.0,145,2,227.06,0,Новые
18022.0,21,4,983.68,2,Обычные
18025.0,15,6,1177.72,2,Обычные
18026.0,136,2,2074.07,2,Обычные
18028.0,219,1,192.05,3,Группа риска
18029.0,278,1,433.77,3,Группа риска
18031.0,14,1,462.1,0,Новые
18034.0,11,1,370.82,0,Новые
18035.0,21,2,546.34,0,Новые
18036.0,21,8,1158.02,2,Обычные
18037.0,57,9,97.4,2,Обычные
18038.0,192,1,149.41,3,Группа риска
18039.0,10,4,579.17,0,Новые
18042.0,177,1,116.1,3,Группа риска
18043.0,2,1,316.46,0,Новые
18044.0,23,8,1417.01,2,Обычные
18046.0,285,1,189.63,3,Группа риска
18047.0,17,2,342.69,0,Новые
18048.0,129,1,229.44,0,Новые
18049.0,73,2,556.52,0,Новые
18050.0,29,1,337.66,0,Новые
18051.0,270,8,2275.98,1,Лояльные
18053.0,120,4,230.7,0,Новые
18054.0,28,1,176.5,0,Новые
18056.0,232,2,176.1,3,Группа риска
18057.0,29,3,1203.56,2,Обычные
18058.0,177,2,603.9,3,Группа риска
18060.0,44,2,1185.46,0,Новые
18062.0,16,6,802.85,2,Обычные
18063.0,26,2,186.6,0,Новые
18064.0,82,13,3627.18,1,Лояльные
18066.0,22,2,1122.4,0,Новые
18069.0,19,6,2503.89,1,Лояльные
18070.0,305,2,307.75,3,Группа риска
18071.0,1,5,975.63,2,Обычные
18074.0,9,2,1019.44,0,Новые
18076.0,16,1,151.49,0,Новые
18077.0,2,8,1705.55,1,Лояльные
18078.0,61,2,508.47,0,Новые
18079.0,127,1,590.78,0,Новые
18083.0,33,1,470.73,0,Новые
18084.0,10,3,106.2,0,Новые
18085.0,9,3,955.8,0,Новые
18089.0,82,1,428.45,0,Новые
18090.0,57,1,349.4,0,Новые
18091.0,229,1,360.85,3,Группа риска
18093.0,80,4,2346.19,2,Обычные
18094.0,82,8,3305.32,1,Лояльные
18095.0,63,3,1723.04,2,Обычные
18096.0,78,3,894.13,0,Новые
18097.0,15,7,1959.32,1,Лояльные
18098.0,32,1,550.84,0,Новые
18100.0,186,1,451.56,3,Группа риска
18101.0,10,3,405.51,0,Новые
18103.0,185,1,105.8,3,Группа риска
18106.0,112,5,1030.76,2,Обычные
18107.0,78,1,167.13,0,Новые
18108.0,232,2,577.8100000000001,3,Группа риска
18110.0,47,1,199.13,0,Новые
18111.0,219,2,398.9,3,Группа риска
18112.0,54,2,423.27,0,Новые
18113.0,4,1,76.32000000000001,0,Новые
18115.0,333,1,9.7,3,Группа риска
18116.0,12,5,736.27,2,Обычные
18118.0,5,5,1074.3,2,Обычные
18119.0,3,1,181.12,0,Новые
18123.0,149,1,95.15,0,Новые
18124.0,108,1,111.53,0,Новые
18127.0,39,1,212.8,0,Новые
18128.0,173,1,420.04,3,Группа риска
18131.0,267,1,222.96,3,Группа риска
18132.0,140,1,226.9,0,Новые
18134.0,234,2,445.0,3,Группа риска
18135.0,28,8,547.3100000000001,2,Обычные
18136.0,38,5,769.88,2,Обычные
18137.0,187,2,145.99,3,Группа риска
18140.0,109,1,536.41,0,Новые
18141.0,29,3,873.97,0,Новые
18144.0,9,8,2169.25,1,Лояльные
18145.0,18,8,2738.54,1,Лояльные
18148.0,282,1,114.1,3,Группа риска
18149.0,40,4,1012.63,2,Обычные
18151.0,56,5,1200.59,2,Обычные
18152.0,282,1,426.69,3,Группа риска
18153.0,295,1,246.22,3,Группа риска
18154.0,24,3,533.41,0,Новые
18156.0,5,1,206.23,0,Новые
18157.0,207,1,215.35,3,Группа риска
18160.0,22,1,365.82,0,Новые
18161.0,15,1,184.41,0,Новые
18162.0,368,1,379.16,3,Группа риска
18163.0,196,2,639.34,3,Группа риска
18166.0,259,1,175.5,3,Группа риска
18170.0,10,6,1897.69,2,Обычные
18171.0,106,4,1206.0,2,Обычные
18173.0,248,1,589.52,3,Группа риска
18174.0,239,1,58.5,3,Группа риска
18175.0,311,1,176.1,3,Группа риска
18177.0,196,3,875.45,3,Группа риска
18179.0,158,2,754.38,3,Группа риска
18181.0,36,6,801.41,2,Обычные
18182.0,99,1,291.13,0,Новые
18186.0,358,1,329.58,3,Группа риска
18187.0,259,3,682.19,3,Группа риска
18188.0,66,4,1264.7,2,Обычные
18189.0,255,2,312.24,3,Группа риска
18190.0,239,3,461.16,3,Группа риска
18191.0,113,1,321.6,0,Новые
18193.0,2,3,942.74,0,Новые
18194.0,74,5,3188.2000000000003,1,Лояльные
18195.0,23,1,101.16,0,Новые
18196.0,107,2,775.18,0,Новые
18197.0,149,2,221.4,0,Новые
18199.0,311,2,342.2,3,Группа риска
18201.0,358,1,447.53,3,Группа риска
18203.0,17,3,344.0,0,Новые
18206.0,189,1,314.66,3,Группа риска
18207.0,129,3,505.12,0,Новые
18208.0,201,1,360.08,3,Группа риска
18210.0,18,1,147.45,0,Новые
18212.0,313,1,298.3,3,Группа риска
18214.0,166,5,1480.99,2,Обычные
18215.0,36,5,1939.65,2,Обычные
18217.0,149,4,281.05,0,Новые
18218.0,232,2,479.92,3,Группа риска
18219.0,4,9,1487.62,1,Лояльные
18220.0,30,9,1473.92,1,Лояльные
18221.0,21,2,337.03,0,Новые
18229.0,2,10,3526.81,1,Лояльные
18230.0,1,3,1474.11,2,Обычные
18234.0,187,1,179.6,3,Группа риска
18236.0,24,6,913.11,2,Обычные
18238.0,151,1,270.92,3,Группа риска
18239.0,8,2,588.75,0,Новые
18241.0,51,5,896.0,2,Обычные
18242.0,81,4,1372.72,2,Обычные
18243.0,50,1,515.78,0,Новые
18244.0,66,2,568.64,0,Новые
18246.0,245,1,162.72,3,Группа риска
18247.0,45,6,721.43,2,Обычные
18252.0,184,6,938.92,2,Обычные
18253.0,278,1,317.88,3,Группа риска
18254.0,217,1,267.9,3,Группа риска
18255.0,92,1,199.85,0,Новые
18256.0,23,1,110.7,0,Новые
18257.0,82,6,2231.42,1,Лояльные
18258.0,100,8,2040.97,1,Лояльные
18259.0,2,5,1979.6,2,Обычные
18262.0,29,2,428.06,0,Новые
18264.0,134,1,603.25,0,Новые
18266.0,70,1,251.1,0,Новые
18267.0,295,2,252.87,3,Группа риска
18268.0,227,6,1451.22,2,Обычные
18269.0,2,1,168.6,0,Новые
18270.0,68,1,161.4,0,Новые
18271.0,245,2,680.85,3,Группа риска
18272.0,65,4,1282.55,2,Обычные
18273.0,226,1,153.0,3,Группа риска
18275.0,214,2,741.85,3,Группа риска
18276.0,21,7,1297.31,2,Обычные
18277.0,24,6,1013.75,2,Обычные
18278.0,40,1,240.3,0,Новые
18279.0,155,1,231.34,3,Группа риска
18280.0,16,2,291.85,0,Новые
18281.0,213,1,120.32,3,Группа риска
18283.0,18,6,641.77,2,Обычные
18284.0,65,2,436.68,0,Новые
18285.0,296,1,427.0,3,Группа риска
18286.0,112,3,1188.43,2,Обычные
18287.0,18,5,2340.61,1,Лояльные
